current_path,current_directory,filename,title,framework,content_type,word_count,new_location,category,reason
hub/powertoys/command-palette/microsoft-commandpalette-extensions/color.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,color.md,Color Struct,unknown,guide,112,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iseparatorfilteritem.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iseparatorfilteritem.md,ISeparatorFilterItem Interface,unknown,guide,85,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/idetailsdata.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,idetailsdata.md,IDetailsData Interface,unknown,guide,67,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ipropchangedeventargs.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ipropchangedeventargs.md,IPropChangedEventArgs Interface,unknown,guide,91,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iform_submitform.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iform_submitform.md,IForm.SubmitForm(String) Method,unknown,guide,91,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iconfirmationargs.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iconfirmationargs.md,IConfirmationArgs Interface,unknown,guide,144,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/messagestate.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,messagestate.md,MessageState Enum,unknown,guide,139,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iform.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iform.md,IForm Interface,unknown,guide,127,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icommandresult.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icommandresult.md,ICommandResult Interface,unknown,guide,101,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icommandprovider.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icommandprovider.md,ICommandProvider Interface,unknown,guide,279,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/itreecontent.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,itreecontent.md,ITreeContent Interface,unknown,guide,148,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ifilteritem.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ifilteritem.md,IFilterItem Interface,unknown,guide,71,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/idetailscommand.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,idetailscommand.md,IDetailsCommand Interface,unknown,guide,93,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icommanditem.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icommanditem.md,ICommandItem Interface,unknown,guide,310,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icommandcontextitem.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icommandcontextitem.md,ICommandContextItem Interface,unknown,guide,162,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/imarkdownpage_details.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,imarkdownpage_details.md,IMarkdownPage.Details() Method,unknown,guide,94,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ifilters_getfilters.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ifilters_getfilters.md,IFilters.GetFilters() Method,unknown,guide,98,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/microsoft-commandpalette-extensions.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,microsoft-commandpalette-extensions.md,Microsoft.CommandPalette.Extensions Namespace,unknown,guide,845,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/itoastargs.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,itoastargs.md,IToastArgs Interface,unknown,guide,133,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iformpage.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iformpage.md,IFormPage Interface,unknown,guide,92,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icommandresultargs.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icommandresultargs.md,ICommandResultArgs Interface,unknown,guide,57,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/itreecontent_getchildren.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,itreecontent_getchildren.md,ITreeContent.GetChildren() Method,unknown,guide,101,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iextension.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iextension.md,IExtension Interface,unknown,guide,119,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/commandresultkind.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,commandresultkind.md,CommandResultKind Enum,unknown,guide,278,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icontextitem.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icontextitem.md,IContextItem Interface,unknown,guide,53,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iform_statejson.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iform_statejson.md,IForm.StateJson() Method,unknown,guide,113,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/idetailselement.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,idetailselement.md,IDetailsElement Interface,unknown,guide,106,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iprogressstate.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iprogressstate.md,IProgressState Interface,unknown,guide,115,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/igridproperties.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,igridproperties.md,IGridProperties Interface,unknown,guide,99,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icommandprovider_getcommand.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icommandprovider_getcommand.md,ICommandProvider.GetCommand(String) Method,unknown,guide,117,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ilistitem.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ilistitem.md,IListItem Interface,unknown,guide,222,platform-features/,platform-features,General Windows platform features (needs manual review)
